LotFrontage,LotArea,Street,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,FinalBid,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,YrSold,MSSubClass,MSZoning,Alley,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,CentralAir,Electrical,GarageType,GarageFinish,Fence,MiscFeature,MoSold,SaleType,SaleCondition,SalePrice
85.0,11075,2,4,4,3,5,5,1969,1969,0.0,3,3,2,190043.6203307865,3,1,5,500,2,276,176,952,3,1092,1020,0,2112,0,0,2,1,4,1,3,9,8,2,4,1969.0,2,576,3,3,2,280,0,0,0,0,0,0,0,2008,SC60,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,No,No,Jun,WD,Normal,206900
0.0,12342,2,3,4,3,6,5,1960,1978,0.0,3,3,3,138454.6421003965,3,0,1,0,1,0,978,978,3,1422,0,0,1422,0,0,1,0,3,1,3,6,7,1,3,1960.0,1,286,3,3,2,0,0,36,0,0,0,0,600,2007,SC20,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,SBrkr,Attchd,RFn,GdWo,Shed,Aug,WD,Normal,139900
32.0,10846,2,3,4,3,3,5,1993,1993,0.0,4,3,4,363394.7717686461,3,3,6,1619,1,0,100,1719,5,1719,0,0,1719,2,0,1,1,1,1,4,6,8,2,4,1993.0,2,473,3,3,2,122,30,0,0,0,0,0,0,2008,SC120,RL,None,Lvl,CulDSac,Veenker,Norm,Norm,TwnhsE,1Story,Gable,CompShg,BrkFace,BrkFace,None,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,May,Con,Normal,324000
55.0,4388,2,3,4,3,6,7,1930,1950,0.0,3,4,3,101227.12297939611,3,0,2,116,1,0,556,672,5,840,0,0,840,0,0,1,0,3,1,3,5,8,1,3,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,SC45,RM,None,Bnk,Inside,OldTown,Feedr,Norm,1Fam,1.5Unf,Gable,CompShg,WdShing,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,No,No,No,No,Jun,WD,Normal,87000
78.0,7800,2,4,4,2,6,8,1948,2002,0.0,3,4,3,180116.06624329396,4,0,6,603,1,0,293,896,5,1112,896,0,2008,1,0,3,0,3,1,5,8,8,0,0,1948.0,1,230,3,3,2,103,0,0,0,0,0,0,0,2006,SC20,RL,None,Bnk,Inside,Edwards,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,No,No,Aug,WD,Normal,225000
75.0,12508,2,3,4,3,5,7,1940,1985,0.0,3,3,4,142594.79828456198,3,1,5,660,1,0,323,983,5,983,767,0,1750,1,0,2,0,4,1,3,7,5,0,0,1989.0,1,423,3,3,2,245,0,156,0,0,0,0,1300,2008,SC50,RL,None,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,No,Shed,Jul,WD,Normal,160000
0.0,10970,2,3,4,2,5,6,1978,1978,0.0,3,3,4,147996.70763156144,4,3,6,505,2,435,0,940,3,1026,0,0,1026,1,0,1,0,3,1,3,5,8,0,0,1981.0,2,576,3,2,2,0,0,34,0,0,0,0,0,2008,SC80,RL,None,Low,Inside,CollgCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,HdBoard,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,MnPrv,No,Oct,WD,Normal,147000
0.0,12227,2,3,4,3,5,7,1977,1995,424.0,3,4,4,253992.23201636545,4,0,5,896,1,0,434,1330,3,1542,1330,0,2872,1,0,2,1,4,1,3,11,8,1,3,1977.0,2,619,3,3,2,550,282,0,0,0,0,0,0,2008,SC60,RL,None,Lvl,Corner,NWAmes,PosN,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Fin,No,No,Jul,WD,Normal,272000
70.0,7560,2,4,4,3,6,5,1959,1959,0.0,3,3,3,138637.21380866147,3,0,2,369,1,0,671,1040,3,1040,0,0,1040,0,0,1,0,3,1,3,6,8,0,0,1959.0,1,286,3,3,2,140,0,252,0,0,0,0,0,2006,SC20,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,None,CBlock,GasA,Y,FuseA,Attchd,RFn,GdWo,No,Jul,WD,Normal,133700
52.0,6240,2,4,4,3,7,5,1947,1950,0.0,3,3,0,63864.47994274968,0,0,0,0,0,0,0,0,4,672,240,0,912,0,0,1,0,2,1,3,3,8,0,0,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,SC50,RM,None,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,AsbShng,AsbShng,None,Slab,GasA,N,SBrkr,No,No,No,No,Jul,WD,Normal,80500
65.0,14006,2,3,4,3,4,5,2002,2002,144.0,4,3,4,123757.76318578969,3,0,1,0,1,0,936,936,5,936,840,0,1776,0,0,2,1,3,1,4,7,8,1,3,2002.0,2,474,3,3,2,144,96,0,0,0,0,0,0,2006,SC60,RL,None,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,RFn,No,No,Feb,WD,Normal,192500
60.0,9600,2,4,4,3,6,7,1910,2002,0.0,3,4,2,173930.74196364282,2,0,1,0,1,0,264,264,5,768,664,0,1432,0,0,2,0,2,1,3,7,8,0,0,1910.0,2,360,3,4,2,270,0,112,0,0,0,0,0,2007,SC70,RM,1,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Shng,None,BrkTil,GasA,Y,SBrkr,Detchd,Unf,GdPrv,No,May,WD,Abnorml,132000
50.0,5119,2,3,4,3,2,5,1999,2000,60.0,4,3,5,266991.9159710024,3,2,6,1238,1,0,460,1698,5,1709,0,0,1709,1,0,2,0,2,1,4,5,8,1,3,1999.0,2,506,3,3,2,97,65,0,0,0,0,0,0,2008,SC120,FV,None,Lvl,CulDSac,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,Jan,CWD,Abnorml,328900
60.0,9060,2,4,4,3,6,6,1957,2006,98.0,3,3,0,134769.47104610174,0,0,0,0,0,0,0,0,5,1340,0,0,1340,0,0,1,0,3,1,3,7,8,1,4,1957.0,1,252,3,3,2,116,0,0,180,0,0,0,0,2007,SC20,RL,None,Lvl,Inside,Edwards,Artery,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,PConc,GasA,Y,SBrkr,Attchd,RFn,MnPrv,No,Jun,WD,Normal,120000
65.0,15426,2,3,4,3,5,5,1997,1997,0.0,3,3,4,194498.63105036484,3,0,6,821,1,0,107,928,5,928,836,0,1764,1,0,2,1,3,1,4,7,8,0,0,1997.0,2,470,3,3,2,276,99,0,0,0,0,0,0,2009,SC60,RL,None,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,MnPrv,No,Aug,WD,Normal,231500
74.0,7844,2,4,4,3,5,7,1978,1978,203.0,3,3,3,179195.43697809777,3,0,5,209,1,0,463,672,3,672,728,0,1400,0,0,1,1,3,1,3,6,8,1,3,1978.0,2,440,3,3,2,0,0,0,0,0,0,0,0,2006,SC60,RL,None,Lvl,Inside,Sawyer,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Fin,No,No,Mar,WD,Normal,149500
60.0,6882,2,4,4,3,5,7,1914,2006,0.0,3,3,3,140932.96720421786,3,0,1,0,1,0,684,684,3,773,582,0,1355,0,0,1,1,3,1,4,7,8,0,0,1980.0,0,0,0,0,2,136,0,115,0,0,0,0,0,2007,SC70,RM,None,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,PConc,GasA,Y,SBrkr,No,No,No,No,Mar,WD,Normal,127000
95.0,11639,2,4,4,3,4,5,2007,2008,0.0,4,3,4,172809.1196954409,3,0,1,0,1,0,1428,1428,5,1428,0,0,1428,0,0,2,0,3,1,4,6,8,0,0,2007.0,2,480,3,3,2,0,120,0,0,0,0,0,0,2008,SC20,FV,None,Lvl,Corner,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,None,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,Dec,New,Partial,182000
68.0,9571,2,4,4,3,6,3,1958,1958,0.0,3,2,3,57380.92694641097,2,0,1,0,1,0,1276,1276,3,1276,0,0,1276,0,0,1,0,3,1,3,5,5,0,0,1958.0,1,350,3,3,2,0,0,0,0,0,0,0,0,2009,SC20,RL,None,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkComm,Brk Cmn,None,CBlock,GasA,Y,FuseA,Attchd,Unf,No,No,Jun,COD,Abnorml,60000
90.0,11694,2,4,4,3,2,5,2007,2007,452.0,5,3,5,346698.17747237964,3,2,6,48,1,0,1774,1822,5,1828,0,0,1828,0,0,2,0,3,1,4,9,8,1,4,2007.0,3,774,3,3,2,0,108,0,0,260,0,0,0,2007,SC20,RL,None,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Unf,No,No,Jul,New,Partial,314813
55.0,7892,2,4,4,3,5,5,1979,1979,0.0,3,3,4,119532.7552354335,3,0,1,0,1,0,918,918,3,918,0,0,918,0,0,2,0,2,1,3,5,8,1,3,1979.0,1,264,3,3,2,28,0,0,0,0,0,0,0,2010,SC120,RL,None,Lvl,Inside,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,No,No,Apr,WD,Normal,99500
34.0,4060,2,4,4,3,5,5,1998,1999,0.0,4,3,4,182162.59092992888,3,0,6,266,1,0,1139,1405,5,1337,0,0,1337,1,0,2,0,2,1,4,5,8,0,0,1998.0,2,511,3,3,2,144,68,0,0,0,0,0,0,2008,SC120,RH,None,Lvl,Inside,NAmes,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,Aug,COD,Abnorml,181000
153.0,4118,2,3,4,2,7,4,1941,1950,0.0,3,3,3,41986.996752581705,3,0,1,0,1,0,693,693,2,693,0,0,693,0,0,1,0,2,1,2,4,8,0,0,1980.0,0,0,0,0,0,0,20,0,0,0,0,0,0,2006,SC30,RM,1,Bnk,Corner,OldTown,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,Grav,N,FuseA,No,No,No,No,Mar,WD,Normal,52500
65.0,8125,2,4,4,3,4,5,2006,2006,0.0,4,3,4,141560.54892678373,4,0,1,0,1,0,770,770,5,778,798,0,1576,0,0,2,1,3,1,4,6,8,0,0,2006.0,2,614,3,3,2,0,50,0,0,0,0,0,0,2006,SC60,FV,None,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,No,No,Aug,New,Partial,197000
86.0,13286,2,3,4,3,2,5,2007,2008,340.0,5,3,5,240861.7624715549,3,0,6,1234,1,0,464,1698,5,1698,0,0,1698,1,0,2,0,3,1,5,8,8,1,4,2007.0,3,768,3,3,2,327,64,0,0,0,0,0,0,2009,SC20,RL,None,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,Feb,WD,Normal,320000
0.0,9200,2,3,4,3,6,6,1975,1980,0.0,3,3,4,137594.46997086937,3,2,2,280,4,491,167,938,3,938,0,0,938,1,0,1,0,3,1,3,5,8,0,0,1977.0,1,308,3,3,2,145,0,0,0,0,0,0,0,2008,SC20,RL,None,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,MnPrv,No,Jul,WD,Normal,130250
72.0,10007,2,3,4,3,6,7,1959,2006,54.0,4,3,3,177517.0968923316,3,0,5,806,1,0,247,1053,5,1053,0,0,1053,1,0,1,1,3,1,4,5,8,0,0,1959.0,1,312,3,3,2,0,0,0,0,0,0,0,0,2008,SC20,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,MnPrv,No,Aug,WD,Normal,145500
50.0,5784,2,4,4,3,6,8,1938,1996,0.0,3,3,2,86710.41144079801,3,0,1,0,1,0,190,190,4,886,0,0,886,0,0,1,0,2,1,3,4,8,0,0,1938.0,1,273,3,3,2,144,20,80,0,0,0,0,0,2009,SC30,RM,None,Lvl,Inside,OldTown,Artery,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,FuseA,Attchd,Unf,No,No,Dec,WD,Normal,91300
0.0,14585,2,3,4,3,5,6,1960,1987,85.0,3,3,3,216140.03096089076,3,0,4,594,3,219,331,1144,5,1429,0,0,1429,0,1,1,0,3,1,4,7,8,2,4,1960.0,2,572,3,3,2,216,110,0,0,0,0,0,0,2007,SC20,RL,None,Lvl,CulDSac,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Unf,No,No,Jun,WD,Normal,181900
79.0,9480,2,4,4,3,6,7,1942,1995,224.0,3,3,3,129530.94043563496,3,0,2,386,1,0,342,728,5,888,756,0,1644,0,0,1,1,3,1,4,7,8,2,4,1942.0,1,312,3,3,2,168,0,0,0,0,0,0,0,2007,SC70,RL,None,Lvl,Inside,NAmes,Artery,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,Stone,CBlock,GasA,Y,SBrkr,Attchd,Unf,No,No,Jun,WD,Normal,146500
21.0,1680,2,4,4,3,5,7,1972,1972,281.0,3,3,3,134122.35574913493,3,0,4,317,1,0,355,672,4,672,546,0,1218,0,1,1,1,3,1,3,7,8,0,0,1972.0,1,264,3,3,2,0,28,0,0,0,0,0,0,2006,SC160,RM,None,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Detchd,Unf,No,No,May,WD,Normal,118000
70.0,7945,2,4,4,3,6,6,1959,1959,0.0,3,3,3,108019.06182363103,3,0,5,179,4,506,465,1150,5,1150,0,0,1150,1,0,1,0,3,1,3,6,8,0,0,1959.0,1,300,3,3,2,0,0,0,0,0,0,0,0,2006,SC20,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,None,CBlock,GasA,Y,FuseA,Attchd,RFn,No,No,May,WD,Normal,141000
70.0,8400,2,4,4,3,6,6,1957,1957,0.0,3,4,3,188119.96519882837,3,0,3,922,1,0,392,1314,3,1314,0,0,1314,1,0,1,0,3,1,3,5,8,0,0,1957.0,1,294,3,3,2,250,0,0,0,0,0,0,0,2010,SC20,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Attchd,RFn,No,No,Jun,WD,Normal,145000
0.0,13031,2,2,4,3,5,5,1995,1996,0.0,3,3,4,177032.12283910814,3,0,5,592,1,0,99,691,4,691,807,0,1498,0,0,2,1,3,1,3,6,8,1,3,1995.0,2,409,3,3,2,315,44,0,0,0,0,0,0,2006,SC60,RL,None,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,Jul,WD,Normal,187500
50.0,8600,2,4,4,3,5,6,1937,1950,0.0,3,3,3,102191.70648909522,3,0,1,0,1,0,780,780,3,780,596,0,1376,0,0,2,0,3,1,3,7,8,1,4,1937.0,1,198,3,3,0,0,0,0,0,0,0,0,0,2006,SC50,RM,None,Bnk,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,SBrkr,Detchd,Unf,No,No,Jun,WD,Normal,119500
79.0,10634,2,4,4,3,6,6,1953,1953,0.0,3,3,3,130578.96859718776,3,0,4,428,2,180,0,608,3,1319,0,0,1319,1,0,1,0,3,1,3,5,6,0,0,1953.0,1,270,3,3,2,66,0,0,0,0,0,0,0,2009,SC20,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,SBrkr,Attchd,Unf,GdWo,No,Nov,WD,Normal,123000
100.0,12665,2,3,4,3,6,8,1915,1950,0.0,3,3,3,140337.4516682321,3,1,1,0,1,0,876,876,4,876,540,0,1416,0,0,1,1,4,1,3,7,8,1,4,1949.0,3,720,3,3,2,418,0,194,0,0,0,0,0,2008,SC50,RM,1,Lvl,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Detchd,Unf,No,No,Jun,WD,Normal,153900
72.0,10011,2,3,4,3,6,6,1957,1996,64.0,3,3,3,130089.63039516838,3,0,4,360,1,0,710,1070,3,1236,0,0,1236,0,1,1,0,2,1,4,6,7,1,2,1957.0,1,447,3,3,2,0,0,0,0,0,0,0,0,2006,SC20,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Unf,MnPrv,No,May,WD,Normal,134450
102.0,10192,2,3,4,3,4,6,1968,1992,143.0,3,3,3,106781.13992489444,3,0,1,0,1,0,570,570,4,1222,698,0,1920,0,0,3,0,4,1,4,8,8,1,3,1968.0,2,487,3,3,2,0,98,0,0,0,0,0,0,2006,SC80,RL,None,Lvl,Inside,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,GdPrv,No,Sep,WD,Normal,170000
82.0,9020,2,4,4,3,5,7,1966,1966,183.0,3,3,3,202951.80344498044,3,3,3,312,5,539,276,1127,3,1165,0,0,1165,1,0,1,1,3,1,3,6,8,0,0,1966.0,2,490,4,4,2,0,129,0,0,0,0,0,0,2008,SC80,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,GdPrv,No,May,WD,Normal,174900
58.0,16770,2,2,4,3,4,5,1998,1998,30.0,4,3,4,255622.76579370158,3,0,1,0,1,0,1195,1195,4,1195,644,0,1839,0,0,2,1,4,1,3,7,8,0,0,1998.0,2,486,3,3,2,0,81,0,0,0,0,0,0,2010,SC60,RL,None,Lvl,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,Jun,WD,Normal,221000
54.0,6629,2,4,4,3,5,6,1925,1950,0.0,3,4,3,104061.12633092456,3,0,4,551,1,0,121,672,3,697,672,0,1369,1,0,2,0,3,1,3,6,8,0,0,1930.0,1,300,3,3,2,147,0,0,0,0,0,0,0,2009,SC70,RH,None,Lvl,Inside,Edwards,Artery,Norm,1Fam,2Story,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,N,SBrkr,Detchd,Unf,No,No,Jul,WD,Normal,103600
0.0,9572,2,3,4,3,3,5,1990,1990,336.0,4,3,5,281010.74729081,3,0,6,482,1,0,971,1453,5,1453,1357,0,2810,0,0,2,1,4,1,4,9,8,1,5,1990.0,2,750,4,4,2,500,0,0,0,0,0,0,0,2007,SC60,RL,None,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,PConc,GasA,Y,SBrkr,Attchd,RFn,No,No,Jun,WD,Normal,302000
60.0,10800,2,4,4,3,7,6,1927,2007,0.0,3,3,3,63432.770501285435,3,0,1,0,1,0,656,656,3,968,0,0,968,0,0,2,0,4,1,3,5,8,0,0,1928.0,1,216,2,2,2,0,0,0,0,0,0,0,0,2007,SC30,RL,1,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Detchd,Unf,No,No,Aug,WD,Normal,64500
0.0,11120,2,3,4,3,5,6,1984,1984,0.0,3,3,4,208091.9136207035,3,0,4,660,1,0,572,1232,3,1232,0,0,1232,0,0,2,0,3,1,3,6,8,0,0,1984.0,2,516,3,3,2,0,0,0,0,0,0,0,0,2008,SC20,RL,None,Lvl,CulDSac,Veenker,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,PConc,GasA,Y,SBrkr,Attchd,Unf,No,No,Jun,WD,Normal,162500
89.0,11645,2,3,4,3,4,5,2004,2004,0.0,4,3,4,197026.86833782526,3,0,1,0,1,0,860,860,5,860,860,0,1720,0,0,2,1,3,1,4,7,8,0,0,2004.0,2,565,3,3,2,0,70,0,0,0,0,0,0,2006,SC60,RL,None,Lvl,Corner,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,No,No,Aug,WD,Normal,196500
60.0,11040,2,4,4,2,7,6,1920,1950,0.0,3,3,3,105699.18523727432,3,0,3,637,1,0,0,637,4,897,439,0,1336,0,0,1,1,3,1,3,7,8,0,0,1994.0,1,570,3,3,2,0,47,120,0,0,0,0,0,2006,SC50,C (all),None,Low,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,CarPort,Unf,No,No,Sep,COD,Normal,108000
0.0,9790,2,4,4,3,5,5,1963,1963,451.0,3,3,3,153520.43438197635,3,0,5,569,3,81,678,1328,3,1328,0,0,1328,1,0,1,1,3,1,3,6,8,2,4,1963.0,2,528,3,3,2,0,26,0,0,0,0,0,0,2010,SC20,RL,None,Lvl,Inside,NWAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Unf,No,No,Jun,WD,Normal,143000
122.0,11923,2,3,4,3,2,5,2007,2007,0.0,4,3,5,309847.67288600374,3,0,1,0,1,0,1800,1800,5,1800,0,0,1800,0,0,2,0,2,1,5,7,8,0,0,2007.0,2,702,3,3,2,288,136,0,0,0,0,0,0,2009,SC20,RL,None,Lvl,Corner,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,May,WD,Normal,239000
75.0,13500,2,4,4,3,1,9,1893,2000,0.0,5,5,3,265325.16775126115,3,0,1,0,1,0,1237,1237,4,1521,1254,0,2775,0,0,3,1,3,1,4,9,8,1,4,1988.0,2,880,4,3,2,105,502,0,0,0,0,0,0,2008,SC75,RM,None,Lvl,Inside,OldTown,Artery,PosA,1Fam,2.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Detchd,Unf,No,No,Jul,WD,Normal,325000
42.0,26178,2,3,4,2,4,5,1989,1990,293.0,4,3,4,285307.8448950559,3,3,6,965,1,0,245,1210,5,1238,1281,0,2519,1,0,2,1,4,1,4,9,8,2,4,1989.0,2,628,3,3,2,320,27,0,0,0,0,0,0,2006,SC60,RL,None,Lvl,Inside,Timber,Norm,Norm,1Fam,2Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,RFn,No,No,Apr,WD,Normal,335000
24.0,2522,2,4,4,3,5,5,2004,2006,50.0,4,3,4,124507.16374623585,3,0,1,0,1,0,970,970,5,970,739,0,1709,0,0,2,0,3,1,4,7,4,0,0,2004.0,2,380,3,3,2,0,40,0,0,0,0,0,0,2006,SC160,RM,None,Lvl,Inside,Edwards,Norm,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Detchd,Unf,No,No,Apr,WD,Normal,130000
100.0,12552,2,4,4,3,4,5,2004,2005,0.0,4,3,4,282666.0882553782,3,0,6,222,1,0,769,991,5,991,956,0,1947,0,0,2,1,3,1,4,8,8,1,4,2004.0,2,678,3,3,2,0,136,0,0,0,0,0,0,2010,SC60,FV,None,Lvl,Corner,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,GdWo,No,May,WD,Normal,254900
0.0,4928,2,3,4,3,5,6,1976,1976,0.0,3,3,4,145026.11847526184,3,0,2,958,1,0,0,958,3,958,0,0,958,0,0,2,0,2,1,3,5,8,0,0,1976.0,2,440,3,3,2,0,60,0,0,0,0,0,0,2009,SC120,RL,None,Lvl,Inside,NPkVill,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,Y,SBrkr,Attchd,RFn,No,No,Oct,WD,Normal,143750
48.0,12137,2,2,4,3,4,5,1998,1998,442.0,3,3,4,265586.9617865589,3,0,1,0,1,0,1649,1649,5,1661,0,0,1661,0,0,2,0,3,1,4,6,8,0,0,1998.0,2,598,3,3,2,0,34,0,0,0,0,0,0,2010,SC20,RL,None,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,RFn,No,No,May,WD,Normal,224900
63.0,13072,2,4,4,3,5,5,2004,2004,0.0,3,3,4,181000.66681815393,3,0,5,941,1,0,217,1158,5,1158,0,0,1158,1,0,1,1,3,1,4,5,8,0,0,2006.0,2,576,3,3,2,0,50,0,0,0,0,0,0,2006,SC20,RL,None,Lvl,Inside,SawyerW,RRAe,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Detchd,Unf,No,No,May,New,Partial,158000
